Hybrid of Roulette and Tournament -- Thanks to Cal Poly / Jordan Potter
Author was David Liu
Notable contributors: Julie Rolla, Hannah Hasan, and Adam Blenk
Done at The Ohio State University
Working on behalf of Dr. Amy Connolly
And the ANITA project
Revision date: 21 March 2018 1800 EST
0.08333,0.1,0.11667,0.13334,0.15001,0.16668,0.18335,0.20002,0.21669,0.23336,0.25003,0.2667,0.28337,0.30004,0.31671,0.33338,0.35005,0.36672,0.38339,0.40006,0.41673,0.4334,0.45007,0.46674,0.48341,0.50008,0.51675,0.53342,0.55009,0.56676,0.58343,0.6001,0.61677,0.63344,0.65011,0.66678,0.68345,0.70012,0.71679,0.73346,0.75013,0.7668,0.78347,0.80014,0.81681,0.83348,0.85015,0.86682,0.88349,0.90016,0.91683,0.9335,0.95017,0.96684,0.98351,1.00018,1.01685,1.03352,1.05019,1.06686
Matrices for this Generation: 
5.92754,48.3689,0.00604928,-0.367003
4.38583,55.6628,-0.00213897,0.0502068
2.81715,70.5215,0.0018971,-0.115239
2.99572,68.5336,-0.000711143,0.0474201
0.782949,79.7183,-0.000716746,0.1021
4.44516,40.9666,0.00665164,-0.205363
5.79279,41.8715,-0.000945926,-0.0462145
2.90283,56.7457,-0.0035575,0.199207
1.25995,64.3241,-0.00161488,0.160192
4.71919,60.6441,0.00297201,-0.153695
5.07768,38.2591,-0.00463839,0.159609
0.274984,38.7699,0.00320375,-0.0544987
1.69403,47.5025,-0.00174782,0.123031
1.13718,51.7335,-0.000831544,0.0249577
0.758741,45.8559,0.00344932,-0.0265845
5.07656,37.6017,0.000635115,0.0146456
1.43594,120.489,-0.0010621,0.14892
5.91436,63.6839,-0.000118613,0.00674117
1.94443,54.3169,-0.00581175,0.322318
6.60815,127.535,0.0011797,-0.173185
6.0101,40.2676,0.0110391,-0.471206
4.38912,104.493,-0.000623426,0.0287439
6.00931,71.0088,0.000118494,-0.00866646
7.06375,62.1137,0.00118363,-0.106348
2.41613,44.2384,-0.00402939,0.269644
4.21939,63.8252,0.00177717,-0.131875
0.774417,64.1712,-0.00462168,0.309122
5.50897,41.5158,0.00652671,-0.304834
3.30012,54.7579,0.00331974,-0.204162
4.5282,61.4562,-0.00450855,0.210116
6.41144,89.1007,0.00106263,-0.140218
3.05554,42.2149,-0.00522596,0.159897
4.93603,38.0273,-0.00415647,0.142493
5.00155,42.7998,0.00554852,-0.304523
1.3589,49.6528,-0.00735563,0.373802
2.29473,54.0153,0.0027281,-0.148691
2.54102,41.8715,0.00142479,-0.0534779
5.01591,56.7457,-0.00510377,0.20938
5.79279,43.8053,-0.000716746,-0.0462145
2.90283,51.602,-0.00372978,0.220559
1.30577,92.5659,-0.00224942,0.194262
3.07541,113.504,-0.00118154,0.142052
5.41518,59.3446,-0.00284839,0.127657
0.170587,45.6848,-0.00782603,0.47159
0.659658,79.7183,-0.000945926,0.1021
4.4902,40.9666,0.00665164,-0.205363
0.782949,42.5909,-0.0043903,0.211856
5.377,73.9635,-0.00118786,0.035472
6.42684,40.7593,0.00669404,-0.263375
1.52491,50.728,-0.00272542,0.193693
1.80426,39.7677,0.00926805,-0.255676
4.19884,39.3654,0.00284886,-0.119282
6.41144,89.1007,0.00106263,-0.140218
4.5282,63.5642,-0.00451305,0.224334
2.62365,65.285,-0.0040316,0.241322
4.91272,50.566,0.00569403,-0.299775
5.49197,71.6818,0.00474107,-0.317269
2.14957,50.728,0.00284886,-0.119282
1.80426,39.7677,0.00926805,-0.244652
4.36419,43.813,-0.000237048,0.0164134
3.60758,54.5877,0.00106263,-0.00427085
4.5282,58.9775,-0.00478399,0.224334
6.25667,89.1007,0.000951767,-0.140218
6.08075,37.507,-0.00760764,0.138422
6.00931,48.3689,0.00604928,-0.329414
7.06375,68.5336,0.00118363,-0.106348
5.46482,71.0088,0.000118494,-0.00866646
2.99572,62.1137,-0.000711143,0.0474201
6.00931,71.0088,0.000118494,-0.0462145
2.90283,56.7457,-0.0035575,0.20938
5.79279,41.8715,-0.000716746,-0.00866646
7.06375,62.1137,0.00118363,-0.0993283
3.30012,54.7579,0.00331974,-0.204162
2.98459,44.0296,-0.00522596,0.167436
1.30577,92.5659,-0.00224942,0.206615
3.05554,113.504,-0.00118154,0.134788
1.69403,120.489,-0.0010621,0.14892
5.07656,40.0074,-0.000831544,0.024429
1.43594,44.1533,-0.00177765,0.123031
6.60815,63.6839,0.0011797,-0.173185
5.41518,59.3446,-0.00284839,0.123031
0.170587,40.0074,-0.00810528,0.467902
1.69403,44.1533,-0.00177765,0.127657
5.07656,45.6848,-0.000831544,0.024429
