csv of fitnees scores
fitness scores are:
59.14766020122197
42.840829745336066
54.38123617260597
57.80653244779023
60.52059409557288
60.52059409557288
28.274419874463078
59.489206912266425
58.41577351623512
59.046010782446814
23.800200467300296
60.60710478025326
62.73476219805054
61.1680840055193
27.930431562731894
59.12778162392633
59.14787956589091
65.562474032429
54.320926346460546
59.99093636034435
51.38495971032895
59.14767620206706
60.607104785340454
59.14767620206706
29.357131836052485
58.50766895670365
27.930659382831976
57.29706663856898
42.62997533067521
59.04610685128482
59.05253946257296
60.83988494146093
68.46280425710749
50.63058547765387
59.15541604893561
65.56262377277744
28.982805056859146
52.34169636019179
59.36974439513975
65.56261753925884
59.256725314360004
61.20209645115223
65.57036363295052
29.35713190568445
36.802567532256006
59.0513393057272
59.14788957176253
44.759499136903266
65.5624739980986
51.99537878517657
59.10444340795298
28.71495320081334
58.59360053338729
59.046106064816755
42.47942727707503
42.02910160081289
42.66025569116554
59.14767620206706
59.04610606411773
59.0129508693874
60.61154481986466
59.07423340625578
59.132195776605904
59.27215111722317
42.81423871567621
60.63370468778735
42.62997533067521
59.14756511263556
61.07133869771225
51.69123498574284
65.56249023404644
58.79287406845961
59.25668728742998
42.840829745336066
59.51757293020792
34.34527049308722
68.42733369803636
42.62997533067521
66.30437097593203
37.84501805125008
41.866988276479496
33.510278813457646
58.42869695919903
67.2628000031343
47.176705374161294
59.57526512146542
37.56068781330256
52.42173392803866
24.82339441383664
55.56258576969752
13.414266536617792
66.41870175777316
42.74305025616099
51.029112512847064
41.66253805124619
61.58755863155328
43.01531445955003
67.0715469185213
51.488772886127315
71.88859405425244
