csv of fitnees scores
fitness scores are:
0.7282149915130334
0.30734308472969374
0.7282149915130334
0.5194497657937032
48.94988505162124
0.4071346435195767
1.020530504005412
0.4459023335047853
0.5251526392993808
0.9039031832539621
0.9060154417030524
0.6016849307097271
0.5799383746521604
1.2406320098296804
1.133039390091315
1.7596509263386804
0.7623278768133178
45.43802868064157
0.6032094114614025
0.6126412221588768
0.7150618456986384
0.5754401659871531
0.5832146044283146
0.3430948978633695
0.5224296048068415
1.2974085814995107
0.632096267837224
0.7436686244596955
0.7541861575040089
0.6018508457194065
0.8974111615310373
0.5597883987679998
26.88962321659125
56.22496966780385
2.0287128387330347
2.175561966530844
1.911213546588895
0.32957069930577076
1.5336600779332517
1.9237321777661323
1.1362573624780092
2.776839989570039
1.1844286359590446
1.1753317320409187
0.7634292230603695
1.483390328054397
2.2247271254242618
0.9395142736207339
0.851084864575562
1.2715772506303376
1.7500915121076448
38.85476941400668
2.371956543434496
0.6008050254883142
0.701162031064293
0.7286761365861318
23.760290400301685
0.7975500272275957
0.7597048830702076
1.7421062656969315
0.5855300037756956
0.711703495491515
0.6764681272862747
0.6049473492071687
1.8602337059528504
0.5990553620095043
0.6877581693140342
1.0416155762279735
0.6217065992812113
2.04865359072706
37.411111734820736
29.36193878448448
79.79006057649545
70.28397748981297
55.88983495436067
42.94206710661539
67.5140298210659
36.09387959099795
49.05052150695499
30.977108285603425
62.62292869010186
53.842538721397474
30.276794383228808
80.79148513132652
67.05316477987655
48.492518695963824
51.656618723060994
54.54757785622315
93.64859284137823
87.23078234884811
98.91237532455473
67.19222696549524
66.07688088573542
25.799282715063935
60.47318223115525
57.65115134842101
57.7887090275949
36.90659431309069
55.17522320350962
57.189629698151045
